,countrySubd,locality,attomId,saleTransDate,proptype,yearbuilt,universalsize,beds,bathstotal,zipcode
281,VA,GREAT FALLS,21865401,2020-07-01,SFR,1985,2702.0,4.0,4.0,22066
282,VA,GREAT FALLS,21865402,2012-12-27,SFR,1959,1614.0,3.0,3.0,22066
283,VA,GREAT FALLS,21865403,2016-11-01,SFR,2000,3880.0,4.0,5.0,22066
284,VA,GREAT FALLS,22270726,2013-05-20,SFR,2002,6992.0,5.0,6.0,22066
285,VA,GREAT FALLS,22270727,2010-04-30,SFR,1998,6928.0,5.0,6.0,22066
286,VA,GREAT FALLS,22270728,2008-04-24,SFR,1999,3828.0,5.0,6.0,22066
287,VA,GREAT FALLS,22270730,2007-12-01,SFR,1954,935.0,2.0,1.0,22066
288,VA,GREAT FALLS,22270736,2013-08-15,SFR,1969,2112.0,4.0,3.0,22066
289,VA,GREAT FALLS,22270737,2017-11-20,SFR,1966,3106.0,4.0,6.0,22066
290,VA,GREAT FALLS,22741411,2014-10-03,SFR,1995,5399.0,6.0,8.0,22066
291,VA,GREAT FALLS,22741498,2014-09-26,SFR,1971,4162.0,5.0,5.0,22066
292,VA,GREAT FALLS,23105615,2020-10-29,SFR,1985,1437.0,3.0,3.0,22066
293,VA,GREAT FALLS,23598321,2010-03-26,SFR,1966,2506.0,4.0,5.0,22066
294,VA,GREAT FALLS,23621229,2013-10-09,SFR,2008,5792.0,5.0,8.0,22066
295,VA,GREAT FALLS,23895568,2009-04-15,SFR,2001,5102.0,4.0,4.0,22066
296,VA,GREAT FALLS,22074276,2007-07-11,SFR,1979,3144.0,4.0,3.0,22066
297,VA,GREAT FALLS,23977858,2021-04-09,SFR,1995,4141.0,4.0,5.0,22066
298,VA,GREAT FALLS,22074275,2015-01-03,SFR,2000,4603.0,5.0,6.0,22066
299,VA,GREAT FALLS,22074069,2009-11-17,SFR,2007,5918.0,5.0,8.0,22066
300,VA,GREAT FALLS,22074066,2008-03-14,SFR,1972,4968.0,4.0,4.0,22066
301,VA,GREAT FALLS,22017151,2015-06-04,SFR,2014,5709.0,5.0,7.0,22066
302,VA,GREAT FALLS,22017095,2016-03-15,SFR,1973,2772.0,4.0,3.0,22066
303,VA,GREAT FALLS,21937654,2020-09-24,SFR,1977,2420.0,5.0,4.0,22066
304,VA,GREAT FALLS,21566739,2009-05-14,SFR,1973,1282.0,3.0,3.0,22066
305,VA,GREAT FALLS,21382003,2021-05-03,SFR,1966,1400.0,5.0,3.0,22066
306,VA,GREAT FALLS,21362102,2005-05-02,SFR,2001,4486.0,4.0,5.0,22066
307,VA,GREAT FALLS,21362093,2012-03-06,SFR,1986,2172.0,4.0,4.0,22066
308,VA,GREAT FALLS,21230300,2018-02-02,SFR,1984,2496.0,3.0,3.0,22066
309,VA,GREAT FALLS,21230298,2022-01-12,SFR,1935,2158.0,3.0,2.0,22066
310,VA,GREAT FALLS,21230296,2009-01-30,SFR,1978,3316.0,3.0,4.0,22066
311,VA,GREAT FALLS,21230294,2005-10-14,SFR,1984,3380.0,4.0,3.0,22066
312,VA,GREAT FALLS,21229517,2019-05-22,AGRICULTURAL (NEC),1700,200.0,4.0,2.0,22066
313,VA,GREAT FALLS,21229516,2013-09-27,SFR,1986,2600.0,4.0,4.0,22066
314,VA,GREAT FALLS,21229515,2018-07-17,SFR,1973,3229.0,5.0,4.0,22066
315,VA,GREAT FALLS,21229513,2013-10-28,SFR,1972,3198.0,5.0,4.0,22066
316,VA,GREAT FALLS,21229510,2022-03-28,SFR,1972,1630.0,4.0,3.0,22066
317,VA,GREAT FALLS,20877115,2008-05-01,SFR,1998,4172.0,5.0,5.0,22066
318,VA,GREAT FALLS,20862385,2009-06-12,SFR,1949,2667.0,3.0,3.0,22066
319,VA,GREAT FALLS,20860875,2009-04-17,SFR,1978,4214.0,5.0,6.0,22066
320,VA,GREAT FALLS,20791537,2020-11-13,SFR,1980,2570.0,4.0,3.0,22066
321,VA,GREAT FALLS,20791536,2017-06-27,SFR,1981,2674.0,4.0,4.0,22066
322,VA,GREAT FALLS,20791535,2015-08-21,SFR,1982,2700.0,4.0,4.0,22066
323,VA,GREAT FALLS,20791532,2012-06-29,SFR,1994,5696.0,6.0,5.0,22066
324,VA,GREAT FALLS,20791530,2021-05-12,SFR,1970,3333.0,5.0,4.0,22066
325,VA,GREAT FALLS,20790035,2008-12-01,SFR,1981,2636.0,5.0,3.0,22066
326,VA,GREAT FALLS,20779634,2008-11-04,SFR,1976,2532.0,5.0,5.0,22066
327,VA,GREAT FALLS,20569608,2004-11-22,SFR,1950,1354.0,5.0,4.0,22066
328,VA,GREAT FALLS,20569607,2022-08-15,SFR,1965,1680.0,4.0,2.0,22066
329,VA,GREAT FALLS,20569606,2009-10-15,SFR,1971,1634.0,4.0,3.0,22066
330,VA,GREAT FALLS,20555450,2019-11-05,SFR,1997,3366.0,4.0,4.0,22066
331,VA,GREAT FALLS,20171681,2021-08-05,SFR,1989,3998.0,5.0,5.0,22066
332,VA,GREAT FALLS,20171680,,SFR,1988,4131.0,5.0,4.0,22066
333,VA,GREAT FALLS,20171679,2015-04-30,SFR,1986,4190.0,4.0,5.0,22066
334,VA,GREAT FALLS,25419428,2013-08-23,SFR,1986,2482.0,4.0,4.0,22066
335,VA,GREAT FALLS,20171676,2022-04-04,SFR,2010,5174.0,4.0,6.0,22066
336,VA,GREAT FALLS,20171675,2005-04-29,SFR,2006,4656.0,4.0,6.0,22066
337,VA,GREAT FALLS,20171674,2011-02-02,SFR,2007,4745.0,5.0,6.0,22066
338,VA,GREAT FALLS,20171673,2008-02-11,SFR,1956,2287.0,4.0,3.0,22066
339,VA,GREAT FALLS,20160392,2005-09-02,SFR,1977,2632.0,4.0,3.0,22066
340,VA,GREAT FALLS,20160390,2008-11-17,SFR,1977,2458.0,4.0,4.0,22066
341,VA,GREAT FALLS,20160389,2020-10-21,SFR,2022,3969.0,4.0,5.0,22066
342,VA,GREAT FALLS,20160388,2016-08-08,SFR,1977,1788.0,5.0,2.0,22066
343,VA,GREAT FALLS,20160387,2004-08-06,SFR,1976,2010.0,4.0,3.0,22066
344,VA,GREAT FALLS,25773763,2021-08-18,SFR,1976,1642.0,5.0,3.0,22066
345,VA,GREAT FALLS,20160386,2018-07-09,SFR,1976,1137.0,3.0,3.0,22066
346,VA,GREAT FALLS,20160383,2022-04-27,SFR,1977,1902.0,4.0,3.0,22066
347,VA,GREAT FALLS,20084943,2008-07-29,SFR,2007,5320.0,4.0,6.0,22066
348,VA,GREAT FALLS,19969080,2021-01-07,SFR,1976,2009.0,4.0,3.0,22066
349,VA,GREAT FALLS,19969078,2021-12-09,SFR,1976,2352.0,4.0,3.0,22066
350,VA,GREAT FALLS,25992231,2021-06-23,SFR,1986,2476.0,4.0,4.0,22066
351,VA,GREAT FALLS,25992232,2008-08-15,SFR,1978,2646.0,4.0,4.0,22066
352,VA,GREAT FALLS,25992233,2022-08-11,SFR,1987,4119.0,4.0,5.0,22066
353,VA,GREAT FALLS,19969075,2020-08-27,SFR,1976,2410.0,4.0,4.0,22066
354,VA,GREAT FALLS,19969072,2021-03-11,SFR,1989,4792.0,4.0,5.0,22066
355,VA,GREAT FALLS,19969071,2008-03-28,SFR,1978,2059.0,4.0,4.0,22066
356,VA,GREAT FALLS,19969070,2015-08-03,SFR,1976,1942.0,4.0,3.0,22066
357,VA,GREAT FALLS,19969069,2008-04-28,SFR,1984,2784.0,4.0,4.0,22066
358,VA,GREAT FALLS,19675647,2013-07-31,SFR,1985,1533.0,3.0,2.0,22066
359,VA,GREAT FALLS,19675646,2004-07-19,SFR,2004,4438.0,5.0,6.0,22066
360,VA,GREAT FALLS,19675645,2008-06-04,SFR,2004,5786.0,5.0,7.0,22066
361,VA,GREAT FALLS,19675644,2022-04-26,SFR,1986,3822.0,3.0,4.0,22066
362,VA,GREAT FALLS,19675643,2018-06-18,SFR,1977,2584.0,4.0,4.0,22066
363,VA,GREAT FALLS,19675642,2013-12-20,SFR,1977,1284.0,4.0,3.0,22066
364,VA,GREAT FALLS,19675640,2010-05-22,SFR,1977,1824.0,3.0,3.0,22066
365,VA,GREAT FALLS,19675638,2012-03-15,SFR,2018,5251.0,5.0,6.0,22066
366,VA,GREAT FALLS,19560271,2008-12-22,SFR,1987,3328.0,5.0,5.0,22066
367,VA,GREAT FALLS,19511350,2014-06-27,SFR,2007,4890.0,5.0,7.0,22066
368,VA,GREAT FALLS,19202683,2016-06-28,SFR,1987,3476.0,4.0,4.0,22066
369,VA,GREAT FALLS,19202682,2022-03-23,SFR,1972,1500.0,4.0,3.0,22066
370,VA,GREAT FALLS,19202681,2021-09-30,SFR,1981,5534.0,5.0,6.0,22066
371,VA,GREAT FALLS,19202679,2007-06-12,SFR,2001,5232.0,5.0,6.0,22066
372,VA,GREAT FALLS,27232609,2016-06-30,SFR,1999,5573.0,4.0,5.0,22066
373,VA,GREAT FALLS,27232614,2015-08-06,SFR,1975,3474.0,4.0,4.0,22066
374,VA,GREAT FALLS,27232615,2021-10-05,SFR,2004,4058.0,4.0,6.0,22066
375,VA,GREAT FALLS,27232616,2018-04-23,SFR,1975,3061.0,4.0,5.0,22066
376,VA,GREAT FALLS,27454523,2013-04-26,SFR,1983,4239.0,6.0,6.0,22066
377,VA,GREAT FALLS,27454592,2022-03-18,SFR,1987,3662.0,4.0,5.0,22066
378,VA,GREAT FALLS,27454619,2013-08-20,SFR,1987,4244.0,5.0,5.0,22066
379,VA,GREAT FALLS,19202676,2011-07-25,SFR,1985,2028.0,2.0,3.0,22066
380,VA,GREAT FALLS,19202675,2020-05-11,SFR,2002,5079.0,4.0,5.0,22066
381,VA,GREAT FALLS,19154065,2018-11-05,SFR,2002,6485.0,4.0,8.0,22066
382,WA,BRUSH PRAIRIE,95428,2007-06-29,SFR,1940,1100.0,3.0,2.0,98606
383,WA,BRUSH PRAIRIE,119910,2016-10-13,MOBILE HOME,1972,964.0,2.0,1.0,98606
384,WA,BRUSH PRAIRIE,411088,2022-02-15,SFR,1997,2557.0,4.0,3.0,98606
385,WA,BRUSH PRAIRIE,481700,,MOBILE HOME,1997,1431.0,3.0,2.0,98606
386,WA,BRUSH PRAIRIE,502863,2017-04-27,SFR,1995,2878.0,4.0,3.0,98606
387,WA,BRUSH PRAIRIE,581552,2006-06-06,SFR,1977,2678.0,5.0,3.0,98606
388,WA,BRUSH PRAIRIE,623721,,SFR,1982,1501.0,5.0,2.0,98606
389,WA,BRUSH PRAIRIE,3234422,2005-05-27,SFR,1980,1901.0,4.0,2.0,98606
390,WA,BRUSH PRAIRIE,3234423,,SFR,1931,1688.0,4.0,2.0,98606
391,WA,BRUSH PRAIRIE,3234424,,SFR,1994,4444.0,3.0,4.0,98606
392,WA,BRUSH PRAIRIE,3234425,2021-07-23,SFR,1995,3082.0,4.0,3.0,98606
393,WA,BRUSH PRAIRIE,3234426,,SFR,1980,1456.0,3.0,3.0,98606
394,WA,BRUSH PRAIRIE,3234427,2017-11-20,SFR,2002,2698.0,4.0,3.0,98606
395,WA,BRUSH PRAIRIE,3234428,,MOBILE HOME,1980,1848.0,3.0,2.0,98606
396,WA,BRUSH PRAIRIE,3234429,2008-06-04,SFR,1997,3208.0,4.0,3.0,98606
397,WA,BRUSH PRAIRIE,3234430,2010-12-03,SFR,1907,2109.0,4.0,2.0,98606
398,WA,BRUSH PRAIRIE,3234431,2010-12-21,SFR,1967,3090.0,4.0,3.0,98606
399,WA,BRUSH PRAIRIE,3300372,2021-07-15,SFR,1997,1616.0,4.0,3.0,98606
400,WA,BRUSH PRAIRIE,3300373,2005-07-20,SFR,1982,1969.0,5.0,2.0,98606
401,WA,BRUSH PRAIRIE,3300374,2005-07-12,SFR,1997,2766.0,4.0,3.0,98606
402,WA,BRUSH PRAIRIE,3300375,2021-01-04,SFR,1990,2364.0,3.0,2.0,98606
403,WA,BRUSH PRAIRIE,3300376,2012-06-05,SFR,1996,3382.0,4.0,3.0,98606
404,WA,BRUSH PRAIRIE,3300377,2017-08-10,SFR,1999,3607.0,4.0,5.0,98606
405,WA,BRUSH PRAIRIE,3300378,2005-06-06,SFR,1996,1314.0,3.0,2.0,98606
406,WA,BRUSH PRAIRIE,3300379,2019-08-30,SFR,2020,2250.0,3.0,4.0,98606
407,WA,BRUSH PRAIRIE,3304472,2021-09-03,SFR,1965,1734.0,3.0,2.0,98606
408,WA,BRUSH PRAIRIE,3464381,2022-10-04,VACANT LAND (NEC),1910,1785.0,3.0,1.0,98606
409,WA,BRUSH PRAIRIE,3480594,2022-08-01,SFR,1988,1344.0,3.0,2.0,98606
410,WA,BRUSH PRAIRIE,3500272,2015-04-28,SFR,1963,1674.0,3.0,2.0,98606
411,WA,BRUSH PRAIRIE,3500273,2006-05-31,SFR,1951,1994.0,3.0,1.0,98606
412,WA,BRUSH PRAIRIE,3500274,,SFR,1972,1738.0,3.0,2.0,98606
413,WA,BRUSH PRAIRIE,3500275,,MOBILE HOME,1998,2840.0,3.0,3.0,98606
414,WA,BRUSH PRAIRIE,3500276,2016-06-09,SFR,1994,2141.0,3.0,2.0,98606
415,WA,BRUSH PRAIRIE,3500277,2020-05-14,SFR,1988,1992.0,4.0,2.0,98606
416,WA,BRUSH PRAIRIE,3500278,,SFR,1942,1920.0,2.0,2.0,98606
417,WA,BRUSH PRAIRIE,3500279,2017-08-07,SFR,2005,2353.0,3.0,3.0,98606
418,WA,BRUSH PRAIRIE,3500280,2022-12-13,VACANT LAND (NEC),1979,924.0,2.0,2.0,98606
419,WA,BRUSH PRAIRIE,3500282,2022-08-31,SFR,1970,2225.0,3.0,2.0,98606
420,WA,BRUSH PRAIRIE,3500284,2012-02-03,RURAL HOMESITE,1950,1749.0,3.0,2.0,98606
421,WA,BRUSH PRAIRIE,3500285,2009-07-02,SFR,1951,1116.0,3.0,1.0,98606
422,WA,BRUSH PRAIRIE,3500286,2009-08-14,SFR,1955,1888.0,3.0,4.0,98606
423,WA,BRUSH PRAIRIE,4041105,2009-12-15,SFR,1996,2328.0,4.0,3.0,98606
424,WA,BRUSH PRAIRIE,4041106,2006-09-21,SFR,1974,1329.0,4.0,3.0,98606
425,WA,BRUSH PRAIRIE,4041107,2021-08-09,SFR,1990,2102.0,3.0,2.0,98606
426,WA,BRUSH PRAIRIE,4041108,2021-12-28,SFR,1918,2010.0,5.0,2.0,98606
427,WA,BRUSH PRAIRIE,4041109,2019-04-24,SFR,1991,2425.0,3.0,3.0,98606
428,WA,BRUSH PRAIRIE,4041110,2011-08-01,SFR,1973,1240.0,3.0,2.0,98606
429,WA,BRUSH PRAIRIE,4041113,2022-04-25,SFR,1901,1916.0,5.0,1.0,98606
430,WA,BRUSH PRAIRIE,4041114,2018-06-13,SFR,1928,1208.0,2.0,1.0,98606
431,WA,BRUSH PRAIRIE,4041115,2021-05-03,SFR,1987,2692.0,5.0,4.0,98606
432,WA,BRUSH PRAIRIE,4041116,,SFR,1978,4071.0,4.0,4.0,98606
433,WA,BRUSH PRAIRIE,4041117,,SFR,2017,2249.0,2.0,3.0,98606
434,WA,BRUSH PRAIRIE,4041118,2019-06-13,SFR,1920,2008.0,3.0,2.0,98606
435,WA,BRUSH PRAIRIE,4041129,2018-07-31,SFR,1966,3738.0,4.0,4.0,98606
436,WA,BRUSH PRAIRIE,4041130,,SFR,1980,2509.0,3.0,2.0,98606
437,WA,BRUSH PRAIRIE,4041131,2005-06-17,SFR,2005,2528.0,3.0,2.0,98606
438,WA,BRUSH PRAIRIE,4041132,2011-12-20,SFR,1995,2129.0,4.0,3.0,98606
439,WA,BRUSH PRAIRIE,4041133,,SFR,1987,3900.0,4.0,3.0,98606
440,WA,BRUSH PRAIRIE,4041134,,MOBILE HOME,2005,1776.0,3.0,2.0,98606
441,WA,BRUSH PRAIRIE,4041135,,SFR,2002,3305.0,3.0,3.0,98606
442,WA,BRUSH PRAIRIE,4041138,,SFR,1986,1920.0,3.0,2.0,98606
443,WA,BRUSH PRAIRIE,4041139,2019-04-30,SFR,1987,2748.0,3.0,3.0,98606
444,WA,BRUSH PRAIRIE,4041141,,SFR,1988,2219.0,4.0,2.0,98606
445,WA,BRUSH PRAIRIE,4041142,2013-03-05,SFR,1990,2735.0,3.0,2.0,98606
446,WA,BRUSH PRAIRIE,4041143,2014-01-09,SFR,1988,2838.0,4.0,3.0,98606
447,WA,BRUSH PRAIRIE,4841383,2022-10-14,SFR,1979,2792.0,4.0,3.0,98606
448,WA,BRUSH PRAIRIE,4865184,2006-04-27,SFR,2005,2714.0,3.0,3.0,98606
449,WA,BRUSH PRAIRIE,7653100,2019-02-01,SFR,1980,2866.0,4.0,2.0,98606
450,WA,BRUSH PRAIRIE,7799302,2015-09-11,SFR,1901,1601.0,4.0,2.0,98606
451,WA,BRUSH PRAIRIE,8073358,2013-10-31,SFR,2007,3551.0,6.0,4.0,98606
452,WA,BRUSH PRAIRIE,8095373,2006-08-22,SFR,1990,2674.0,6.0,4.0,98606
453,WA,BRUSH PRAIRIE,8149386,2008-05-28,SFR,1991,2288.0,4.0,3.0,98606
454,WA,BRUSH PRAIRIE,8160976,2018-06-27,SFR,1992,3640.0,4.0,4.0,98606
455,WA,BRUSH PRAIRIE,8706525,2020-09-11,SFR,1989,2490.0,4.0,3.0,98606
456,WA,BRUSH PRAIRIE,8727070,2007-05-30,SFR,1993,2567.0,4.0,3.0,98606
457,WA,BRUSH PRAIRIE,8966525,2019-12-23,SFR,1998,3064.0,4.0,3.0,98606
458,WA,BRUSH PRAIRIE,9001958,2016-04-15,SFR,1973,1378.0,4.0,3.0,98606
459,WA,BRUSH PRAIRIE,9918015,2017-04-25,SFR,1980,2218.0,4.0,3.0,98606
460,WA,BRUSH PRAIRIE,10283304,2011-01-31,SFR,1991,5518.0,6.0,5.0,98606
461,WA,BRUSH PRAIRIE,10307317,2006-12-22,SFR,1987,2040.0,2.0,2.0,98606
462,WA,BRUSH PRAIRIE,10312524,,SFR,1972,1596.0,3.0,3.0,98606
463,WA,BRUSH PRAIRIE,10653677,2021-04-09,SFR,1999,5270.0,4.0,5.0,98606
464,WA,BRUSH PRAIRIE,10720572,2020-06-08,SFR,2004,2411.0,3.0,3.0,98606
465,WA,BRUSH PRAIRIE,11009630,2017-03-30,NURSING HOME,2003,5404.0,9.0,5.0,98606
466,WA,BRUSH PRAIRIE,11333053,2020-08-19,SFR,1992,2508.0,4.0,2.0,98606
467,WA,BRUSH PRAIRIE,12151919,,SFR,2001,2528.0,4.0,3.0,98606
468,WA,BRUSH PRAIRIE,12151958,,SFR,2000,2478.0,4.0,4.0,98606
469,WA,BRUSH PRAIRIE,13181163,2008-07-03,SFR,2004,2668.0,5.0,3.0,98606
470,WA,BRUSH PRAIRIE,13181798,2011-06-03,SFR,2004,4341.0,3.0,3.0,98606
471,WA,BRUSH PRAIRIE,13283242,,SFR,2004,3011.0,3.0,3.0,98606
472,WA,BRUSH PRAIRIE,13308934,2021-08-26,SFR,1995,2879.0,4.0,3.0,98606
473,WA,BRUSH PRAIRIE,13576440,2011-10-27,SFR,2012,3196.0,3.0,3.0,98606
474,WA,BRUSH PRAIRIE,13726153,2011-07-12,SFR,1975,2506.0,4.0,2.0,98606
475,WA,BRUSH PRAIRIE,13744292,2015-09-02,SFR,2007,2643.0,3.0,4.0,98606
476,WA,BRUSH PRAIRIE,13794275,2008-09-11,SFR,1997,2224.0,3.0,2.0,98606
477,WA,BRUSH PRAIRIE,13897946,2017-09-21,SFR,1989,2860.0,4.0,3.0,98606
478,WA,BRUSH PRAIRIE,14270685,2016-05-26,SFR,2002,2808.0,5.0,4.0,98606
479,WA,BRUSH PRAIRIE,14966287,2016-12-21,SFR,1991,2080.0,5.0,2.0,98606
480,WA,BRUSH PRAIRIE,15006688,2009-06-10,SFR,1955,2260.0,3.0,3.0,98606
481,WA,BRUSH PRAIRIE,15398427,2008-08-15,SFR,1910,1566.0,3.0,2.0,98606
482,WA,BRUSH PRAIRIE,17994352,2022-02-17,SFR,1998,3916.0,5.0,4.0,98606
483,WA,BRUSH PRAIRIE,19358916,2019-10-21,SFR,2004,2867.0,4.0,4.0,98606
484,WA,BRUSH PRAIRIE,20217767,,SFR,1983,1280.0,4.0,3.0,98606
485,WA,BRUSH PRAIRIE,20217768,,SFR,1979,1519.0,3.0,2.0,98606
486,WA,BRUSH PRAIRIE,20217769,,SFR,1981,1980.0,3.0,2.0,98606
487,WA,BRUSH PRAIRIE,20217770,2017-02-21,SFR,1976,1920.0,3.0,2.0,98606
488,WA,BRUSH PRAIRIE,20217771,2012-11-20,SFR,1978,1306.0,4.0,3.0,98606
489,WA,BRUSH PRAIRIE,20217772,,SFR,1940,1688.0,2.0,1.0,98606
490,WA,BRUSH PRAIRIE,20217773,2021-01-26,SFR,1986,2206.0,3.0,2.0,98606
491,WA,BRUSH PRAIRIE,20217775,2012-06-22,SFR,1993,2868.0,3.0,3.0,98606
492,WA,BRUSH PRAIRIE,21548743,,SFR,1988,2578.0,5.0,3.0,98606
493,WA,BRUSH PRAIRIE,21548744,,SFR,1988,1682.0,3.0,2.0,98606
494,WA,BRUSH PRAIRIE,21548746,,SFR,1989,2266.0,3.0,3.0,98606
495,WA,BRUSH PRAIRIE,21548747,2005-01-05,SFR,1988,2308.0,3.0,3.0,98606
496,WA,BRUSH PRAIRIE,21548748,,SFR,1988,2979.0,3.0,2.0,98606
497,WA,BRUSH PRAIRIE,21548751,,SFR,1988,2129.0,3.0,2.0,98606
498,WA,BRUSH PRAIRIE,21801505,2010-09-20,SFR,1981,2380.0,3.0,2.0,98606
499,WA,BRUSH PRAIRIE,23958832,2013-03-21,SFR,2019,4628.0,7.0,5.0,98606
500,WA,BRUSH PRAIRIE,26343319,2017-11-16,SFR,2005,3026.0,3.0,3.0,98606
501,WA,BRUSH PRAIRIE,26352219,2016-11-07,SFR,2000,4451.0,5.0,4.0,98606
502,WA,BRUSH PRAIRIE,26352220,2019-05-03,SFR,2000,3717.0,4.0,4.0,98606
503,WA,BRUSH PRAIRIE,26352221,2013-03-26,SFR,2005,4136.0,4.0,4.0,98606
504,WA,BRUSH PRAIRIE,26352222,2016-05-06,SFR,1999,4442.0,4.0,4.0,98606
505,WA,BRUSH PRAIRIE,26352223,2023-03-29,SFR,1999,3773.0,3.0,4.0,98606
506,WA,BRUSH PRAIRIE,26352224,2020-07-24,SFR,2002,3465.0,4.0,4.0,98606
507,WA,BRUSH PRAIRIE,27483250,2019-01-16,SFR,2005,1733.0,4.0,3.0,98606
508,WA,BRUSH PRAIRIE,29745576,2014-12-16,SFR,2015,1716.0,3.0,2.0,98606
509,WA,BRUSH PRAIRIE,29762438,2012-05-30,SFR,2004,1792.0,4.0,3.0,98606
510,WA,BRUSH PRAIRIE,29768855,2017-09-12,SFR,1998,5733.0,4.0,5.0,98606
511,WA,BRUSH PRAIRIE,29828973,2011-08-10,SFR,2004,3224.0,4.0,4.0,98606
512,WA,BRUSH PRAIRIE,29894578,2007-06-22,MOBILE HOME,1985,1779.0,3.0,2.0,98606
513,WA,BRUSH PRAIRIE,29913670,2019-09-13,SFR,1972,1404.0,3.0,2.0,98606
514,WA,BRUSH PRAIRIE,30045002,2006-05-25,SFR,1992,2524.0,4.0,3.0,98606
515,WA,BRUSH PRAIRIE,33669937,2019-08-21,SFR,2004,2904.0,3.0,3.0,98606
516,WA,BRUSH PRAIRIE,33704940,2017-07-13,SFR,1997,3250.0,3.0,3.0,98606
517,WA,BRUSH PRAIRIE,33757455,2022-09-01,SFR,2006,3729.0,1.0,3.0,98606
518,WA,BRUSH PRAIRIE,33781382,2018-05-17,SFR,1981,1419.0,5.0,3.0,98606
519,WA,BRUSH PRAIRIE,33809139,2016-07-22,SFR,1979,2396.0,4.0,4.0,98606
520,WA,BRUSH PRAIRIE,33779432,2006-08-02,SFR,1990,2241.0,3.0,3.0,98606
521,WA,BRUSH PRAIRIE,33815988,2007-04-11,SFR,2005,2080.0,5.0,3.0,98606
522,WA,BRUSH PRAIRIE,33830316,2020-12-17,SFR,1966,1660.0,3.0,2.0,98606
523,WA,BRUSH PRAIRIE,33777074,2006-11-09,SFR,2007,2748.0,3.0,3.0,98606
524,WA,BRUSH PRAIRIE,33775323,2021-04-08,SFR,1928,1137.0,3.0,1.0,98606
525,WA,BRUSH PRAIRIE,33772784,2021-10-23,SFR,2007,3168.0,3.0,2.0,98606
526,WA,BRUSH PRAIRIE,33756088,2007-06-07,SFR,2001,2746.0,4.0,2.0,98606
527,WA,BRUSH PRAIRIE,33721356,2020-02-05,SFR,2010,2593.0,3.0,3.0,98606
528,WA,BRUSH PRAIRIE,33691599,2016-01-11,SFR,2005,3307.0,4.0,4.0,98606
529,WA,BRUSH PRAIRIE,33883273,2007-08-28,SFR,1980,2751.0,4.0,3.0,98606
530,WA,BRUSH PRAIRIE,33689350,2006-08-15,SFR,1977,2643.0,3.0,2.0,98606
531,WA,BRUSH PRAIRIE,33676485,2006-07-07,SFR,2007,3988.0,4.0,4.0,98606
532,WA,BRUSH PRAIRIE,29954063,2016-10-10,SFR,1978,1778.0,5.0,2.0,98606
533,WA,BRUSH PRAIRIE,29932825,2010-07-07,SFR,1988,1804.0,3.0,2.0,98606
534,WA,BRUSH PRAIRIE,33930176,2006-04-28,SFR,1980,1288.0,3.0,2.0,98606
535,WA,BRUSH PRAIRIE,29535091,2018-10-29,SFR,2002,4390.0,5.0,3.0,98606
536,WA,BRUSH PRAIRIE,29535090,2005-11-18,SFR,1999,2752.0,3.0,3.0,98606
537,WA,BRUSH PRAIRIE,29535089,,SFR,2004,2999.0,3.0,3.0,98606
538,WA,BRUSH PRAIRIE,33961724,2022-03-01,SFR,2012,2226.0,3.0,2.0,98606
539,WA,BRUSH PRAIRIE,33991032,2006-08-08,SFR,1994,2096.0,3.0,3.0,98606
540,WA,BRUSH PRAIRIE,29535088,2015-08-04,SFR,2003,2584.0,3.0,3.0,98606
541,WA,BRUSH PRAIRIE,29535087,2020-08-18,SFR,1980,2947.0,4.0,3.0,98606
542,WA,BRUSH PRAIRIE,29535084,2014-10-28,SFR,1940,2958.0,6.0,3.0,98606
543,WA,BRUSH PRAIRIE,29534953,2022-03-07,SFR,1998,3500.0,3.0,3.0,98606
544,WA,BRUSH PRAIRIE,29534952,2018-04-12,SFR,1999,4564.0,4.0,4.0,98606
545,WA,BRUSH PRAIRIE,29534951,,SFR,1998,3262.0,4.0,3.0,98606
546,WA,BRUSH PRAIRIE,34029288,2020-01-06,RURAL HOMESITE,1938,1704.0,4.0,2.0,98606
547,WA,BRUSH PRAIRIE,29534950,,SFR,1998,4183.0,4.0,3.0,98606
548,WA,BRUSH PRAIRIE,34037235,2020-03-12,SFR,1987,3068.0,3.0,3.0,98606
549,WA,BRUSH PRAIRIE,34049376,2007-04-06,SFR,1984,1999.0,4.0,3.0,98606
550,WA,BRUSH PRAIRIE,29534949,2021-01-26,SFR,1999,2763.0,4.0,3.0,98606
551,WA,BRUSH PRAIRIE,34070608,2018-09-27,SFR,1981,1714.0,3.0,2.0,98606
552,WA,BRUSH PRAIRIE,29534947,,SFR,1998,3708.0,3.0,4.0,98606
553,WA,BRUSH PRAIRIE,29534946,,SFR,1998,4560.0,4.0,3.0,98606
554,WA,BRUSH PRAIRIE,29534945,2021-01-04,SFR,1998,3560.0,4.0,4.0,98606
555,WA,BRUSH PRAIRIE,34109072,2007-08-08,SFR,1972,1490.0,3.0,2.0,98606
556,WA,BRUSH PRAIRIE,29534690,,SFR,1945,1312.0,3.0,1.0,98606
557,WA,BRUSH PRAIRIE,34170498,2006-11-17,SFR,1978,1541.0,5.0,3.0,98606
558,WA,BRUSH PRAIRIE,34170580,2006-07-19,SFR,1953,1278.0,3.0,2.0,98606
559,WA,BRUSH PRAIRIE,34170654,2007-04-12,SFR,1994,2304.0,4.0,3.0,98606
